"Time [ms]","Moving1.Torque [NewtonMeter]"
5.53524999999999,0.613669197427314
5.58524999999999,0.718789156192858
5.63524999999999,0.822746651630226
5.68524999999999,0.95870288447386
5.73524999999999,1.0848101992417
5.78524999999999,1.26159694065462
5.83524999999999,1.41576795882424
5.88524999999999,1.58028415689527
5.93524999999999,1.7417919542724
5.98524999999999,1.89891048282478
6.03524999999999,2.05129417215635
6.08524999999999,2.19506881081102
6.13524999999999,2.33903853777712
6.18524999999999,2.47315410174833
6.20889999999999,2.5260792685015
6.20939999999999,2.527392478325
6.20989999999999,2.52299873571289
6.25989999999999,2.10372224335383
6.29279999999999,1.87134688810258
6.29329999999999,1.86826544018119
6.29379999999999,1.86481576204132
6.34379999999999,1.54426203209696
6.39379999999999,1.24763532133255
6.44379999999999,1.02717875466434
6.49379999999999,0.853381108177527
6.54379999999999,0.712051187685827
6.59379999999999,0.627576333175297
6.64379999999999,0.581971567622593
6.69379999999999,0.576609487365384
6.74379999999999,0.606609839795978
6.79379999999999,0.664612998673029
6.84379999999999,0.739901455333076
6.89379999999998,0.845149052616346
6.94379999999998,0.950933860843425
6.99379999999998,1.09776689996256
7.04379999999998,1.22650628751912
7.09379999999998,1.3610851112048
7.14379999999998,1.50873589564424
7.19379999999998,1.65262512144579
7.24379999999998,1.78465113546734
7.29379999999998,1.91180095172379
7.34379999999998,2.02681638973286
7.39379999999998,2.13935496691622
7.44379999999998,2.24715738499761
7.46744999999998,2.28194420562541
7.46794999999998,2.2827209822467
7.46844999999998,2.2786069321074
7.51844999999998,1.92062500801572
7.55134999999998,1.70274122595804
7.55184999999998,1.69969707363742
7.55234999999998,1.69639538929996
7.60234999999998,1.40770399170133
7.65234999999998,1.14321044308738
7.70234999999998,0.929933967432821
7.75234999999998,0.763804074824503
7.80234999999998,0.623513119118533
7.85234999999998,0.533002606277815
7.90234999999998,0.479708630656167
7.95234999999998,0.464578273851224
8.00234999999998,0.48212819554656
8.05234999999998,0.530843040256895
8.10234999999998,0.610618651645359
8.15234999999997,0.699451048261972
8.20234999999997,0.813940021699603
8.25234999999997,0.951677454690042
8.30234999999997,1.09497389877194
8.35234999999997,1.24269299087087
8.40234999999997,1.38988246096172
8.45234999999997,1.54326113416919
8.50234999999997,1.69637275805864
8.55234999999997,1.83969524875145
8.60234999999997,1.99943495143878
8.65234999999997,2.11057896928847
8.70234999999997,2.23761064956879
8.72599999999997,2.28877693979485
8.72649999999997,2.28990978011899
8.72699999999997,2.28587362485075
8.77699999999997,1.90359648057042
8.80994999999997,1.69943770691778
8.81044999999997,1.69646344269101
8.81094999999997,1.69351475036548
8.86094999999997,1.40821085429133
8.91094999999997,1.14903032411746
8.96094999999997,0.939106393113551
9.01094999999997,0.768600340567403
9.06094999999997,0.639323570369866
9.11094999999997,0.553614690518702
9.16094999999997,0.512986308427625
9.21094999999997,0.511252326969489
9.26094999999997,0.544954571083795
9.31094999999997,0.616119645687191
9.36094999999997,0.716187118449703
9.41094999999997,0.825307326832231
9.46094999999997,0.96223594729722
9.51094999999997,1.09326675043912
9.56094999999997,1.25813624460936
9.61094999999997,1.41433923646699
9.66094999999997,1.58260004300738
9.71094999999997,1.7431209215831
9.76094999999997,1.89680069908659
9.81094999999997,2.05406132577172
9.86094999999997,2.1994414019528
9.91094999999997,2.33950042684094
9.96094999999997,2.47214388142908
9.98459999999997,2.52161587578626
9.98509999999997,2.52250085415544
9.98559999999997,2.51776708829536
10,2.38058703807049
