"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]","Current(PhaseD) [A]"
7.95234999999998,0.000157108531126927,7.02192300368986,8.4220068421118,0.000152996256375843
8.00234999999998,0.000157082675978818,5.97500779191659,9.3176839450283,0.000152693909867816
8.05234999999998,0.000156835246621018,4.95829030549461,10.1678002705688,0.000152491117800753
8.10234999999998,0.000156532339992708,3.96661930159412,10.9956744456377,0.000152449564563056
8.15234999999997,0.000156293822729484,3.00758150706339,11.7856221943856,0.000151545006027462
8.20234999999997,0.000155694084152708,2.07412339892067,12.5364663858281,0.000151363045128111
8.25234999999997,0.000155554163935257,1.16172377761485,13.2556281564681,0.000151421623184879
8.30234999999997,0.000155522496164945,0.272299818657645,13.9556723659287,0.000151137584328191
8.35234999999997,0.000150277879038929,0.000199046514186285,14.6476995514023,0.000151158617655755
8.40234999999997,0.000148002352629217,0.000154032121395947,15.306792555411,0.000151164624138014
8.45234999999997,0.000147998478524534,0.000153986636110996,15.9645730486322,0.000151169715402277
8.50234999999997,0.000147996020563353,0.000154235289946042,16.5836700985287,0.000150893219064266
8.55234999999997,0.000148000547629994,0.000154110914680811,17.1700534480722,0.000150911122515097
8.60234999999997,0.000147991819980231,0.000153661144755285,17.7366239267453,0.00015133963949211
8.65234999999997,0.000148003521625026,0.000154436431310202,18.3007220624791,0.000150466475941181
8.70234999999997,0.000148005968066551,0.000153683307160696,18.8341897601503,0.000150851003179283
8.72599999999997,0.000148028315421294,0.000153715416376505,19.0738539171848,0.000150870700092679
8.72649999999997,0.000148209291956497,0.000153641674169941,19.0797761331511,0.00015103554667397
8.72699999999997,0.000147635832544465,0.000138511848950608,19.0637232588273,0.000140246498517181
8.77699999999997,0.00014765498501642,0.000138300244260988,17.4991013624943,0.000140793318757179
8.80994999999997,0.000147701955265143,0.000138724635517576,16.4948356830712,0.000140309611193126
8.81044999999997,0.000147713405573564,0.000139322763838638,16.4796215173971,0.000140731241423327
8.81094999999997,0.000153304334417621,0.00013939767425308,16.4647989105121,0.011484709079638
8.86094999999997,0.000153218675986255,0.000138495351046214,15.0350178632224,1.12192824516573
8.91094999999997,0.000152897515985572,0.000138615199561282,13.6519638828488,2.20665653449574
8.96094999999997,0.000152710461495684,0.000138749221984245,12.335528062301,3.26028980952944
9.01094999999997,0.000152461612567591,0.000138871429513179,11.0570431649979,4.28519763401092
9.06094999999997,0.000152366873972487,0.000138936941017916,9.8167529722845,5.27265065085297
9.11094999999997,0.000152480348362236,0.000138096517612854,8.62493092143124,6.23213937647515
9.16094999999997,0.000152654057371485,0.000138442504925833,7.47621996028509,7.14709052532189
9.21094999999997,0.000152447368965569,0.00013813248056602,6.36067101273216,8.03571595845843
9.26094999999997,0.000152078714146629,0.000138163842649327,5.28307250349863,8.89171171531351
9.31094999999997,0.000152032958659482,0.000138706917520081,4.24027278296582,9.68577055659162
9.36094999999997,0.000151504803024686,0.000138871414260129,3.23056503301973,10.4725217320657
9.41094999999997,0.000151180884972011,0.000139454873176275,2.25038677912804,11.2093324583351
9.46094999999997,0.000150815909227837,0.000139775007073407,1.30108557943223,11.904269131307
9.51094999999997,0.000151022708517062,0.000139866149671898,0.376660336641465,12.5735005170322
9.56094999999997,0.000151054492592719,0.000144532137237598,0.000214044522973356,13.2321979948635
9.61094999999997,0.000150719692041665,0.000147787885735054,0.000153753344760816,13.8879364189192
9.66094999999997,0.000150950819304145,0.00014778320889681,0.000152853326799894,14.4955021927678
9.71094999999997,0.000150721256521889,0.000147790165342838,0.000153373205256176,15.0987802912249
9.76094999999997,0.000150491751075406,0.00014779842418496,0.000153582695606815,15.6820702220452
9.81094999999997,0.000150754222742529,0.000147799313331189,0.000152990711298812,16.2114665340539
9.86094999999997,0.000150542186019564,0.00014780729071827,0.000153344475156718,16.7565200682591
9.91094999999997,0.000150717359788473,0.000147804102819685,0.000153443696858955,17.2596230683278
9.96094999999997,0.000150604520899382,0.000147804116241993,0.000153385707320013,17.7463362543581
9.98459999999997,0.000150979574936072,0.00014778076172542,0.000152935540655378,17.9612833345678
9.98509999999997,0.000151211800419407,0.000147792446323085,0.000153420950167922,17.9659041882824
9.98559999999997,0.00014191119063031,0.000148120483522513,0.000139779430837214,17.950465438901
10,0.000141428301276304,0.000148139683205571,0.000139308333887096,17.5026118054705
