"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]","Current(PhaseD) [A]"
6.39379999999999,14.9373941340694,3.34951804732744,0.000170195465219529,0.000123507189425073
6.44379999999999,13.0547085830836,4.95814794880116,0.000169810300702039,0.000124667191794891
6.49379999999999,11.234425834288,6.53828333813612,0.000169461247302971,0.000125180075894743
6.54379999999999,9.46748552709051,8.07551727185388,0.000169423559793143,0.000126181691335943
6.59379999999999,7.77211155939904,9.56661494997094,0.000168759052286143,0.000127114823314726
6.64379999999999,6.13732045355311,11.0344108315058,0.00016917737249735,0.000128458300589242
6.69379999999999,4.55515683912374,12.4592447152698,0.000168664243477063,0.00012929418540824
6.74379999999999,3.0255479982852,13.8552116586503,0.000167905233179062,0.000130102352023524
6.79379999999999,1.55678908841952,15.1920165395738,0.000168244654602526,0.000131206558727803
6.84379999999999,0.133281730149031,16.5200211946848,0.000167204440896495,0.000131839147166091
6.89379999999998,0.000151370871860457,17.6848014689396,0.000165234101836695,0.000146708418901599
6.94379999999998,0.000135901088890308,18.7997270445801,0.000164649681439966,0.000148253758089222
6.99379999999998,0.000135950759928461,19.895790824825,0.000164738797775056,0.000148244191175451
7.04379999999998,0.000135759551415451,20.9612464045447,0.000164274287122602,0.000148239568624252
7.09379999999998,0.000135338511927191,21.9959801107456,0.000163324646169306,0.000148233399220262
7.14379999999998,0.000136514612069977,23.0060083450967,0.00016409898741929,0.000148231213483927
7.19379999999998,0.00013575819035982,24.0051099568898,0.000163219296776863,0.00014820389130421
7.24379999999998,0.000135542510463868,24.9698529755971,0.000162225161284404,0.000148205320381992
7.29379999999998,0.00013631633850027,25.9050633951678,0.000162880637643809,0.0001481923173235
7.34379999999998,0.000136054572030881,26.830218940514,0.000162199517726601,0.000148177116714615
7.39379999999998,0.000135871859268253,27.7170272075274,0.00016247767052705,0.000148154606911611
7.44379999999998,0.000136123382884907,28.5798040304595,0.000161089104560275,0.000148166881270005
7.46744999999998,0.000136959156132686,28.9685178332965,0.000163309396412652,0.000148140196250463
7.46794999999998,0.000135807649766475,28.9773967424933,0.000162646528386388,0.00014807445712713
7.46844999999998,0.000169626792384807,28.9516389979303,0.000113912722598552,0.000147154047191963
7.51844999999998,0.000169530149621922,26.5030243004969,0.000112570771559493,0.000147187798842351
7.55134999999998,0.000169492295707809,24.9089866325246,0.000113938584231862,0.000147170159147751
7.55184999999998,0.000169919990479907,24.8864793800175,0.000112305660651718,0.000146858749695246
7.55234999999998,0.000167368338369313,24.8646463189285,0.0144275350138591,0.000168284169010203
7.60234999999998,0.000166926989326604,22.7250855945215,1.4068866204986,0.000167898476704872
7.65234999999998,0.00016775398197248,20.6629057454611,2.77807403408946,0.000167327902916634
7.70234999999998,0.000167192170353455,18.6439735167689,4.10505569059658,0.000166627126933781
7.75234999999998,0.000166809368419219,16.6770843342985,5.38609661383649,0.000166017457178209
7.80234999999998,0.000167417257310511,14.7470400733881,6.6499848351056,0.000165354732677168
7.85234999999998,0.000167184317425624,12.8789333240068,7.87278843177595,0.000164875773211262
7.90234999999998,0.000166972175455775,11.0443085088788,9.05790502561509,0.000164454465748973
7.95234999999998,0.000167174338670572,9.24710264724253,10.2193799795796,0.000163995117957395
8.00234999999998,0.000166984340734399,7.50252276385732,11.3441071011171,0.000163200662763027
8.05234999999998,0.00016663506221033,5.79512437149588,12.4283368929396,0.000162724205070417
8.10234999999998,0.000166366899582721,4.12349503666949,13.4926089683791,0.000162766032862542
8.15234999999997,0.000166021282838022,2.50199162732073,14.5277862890686,0.000161024173169907
8.20234999999997,0.000165631848822358,0.917222566540003,15.5298463374815,0.000160937722963277
8.25234999999997,0.000158118668956142,0.000244898395090454,16.6206529231276,0.000162718469881985
8.30234999999997,0.000147724949533887,0.000167459235631898,17.8446166520579,0.000164064028476056
8.35234999999997,0.000147720338328168,0.000166358485435154,19.0263291349387,0.000163542372569402
8.40234999999997,0.000147709220278201,0.000165952221244652,20.1504464372421,0.000162975093198075
8.45234999999997,0.00014770231672271,0.000165280308444882,21.2663729810782,0.000162668623610461
8.50234999999997,0.000147693636213785,0.000165269312737858,22.324205729271,0.000161284610828877
8.55234999999997,0.000147680220202952,0.000164552241603805,23.3391753049336,0.000160914413854873
8.60234999999997,0.000147668203622558,0.000163088472903935,24.3311501957676,0.000161373778441946
8.65234999999997,0.000147673541145945,0.000164240919206096,25.30546157757,0.000159128600569903
8.70234999999997,0.000147657378435185,0.000162387994585946,26.2375031569395,0.000159373686371543
8.72599999999997,0.000147651113605262,0.000162169584982168,26.6624602285365,0.000159042918174157
8.72649999999997,0.000147655821201092,0.000162351339852202,26.6719043433854,0.000158986969374524
8.72699999999997,0.000148110813613094,0.000106750818175832,26.6450407550478,0.000109767755156533
8.77699999999997,0.000148098435994149,0.000107290816680032,24.0331529832267,0.000111716349775775
8.80994999999997,0.000148114838210049,0.000108983608603549,22.3442275065544,0.000110583340982807
8.81044999999997,0.000148092636699607,0.000109113599042951,22.3187237165755,0.000110125816260197
8.81094999999997,0.000157317679591394,0.000113202842912309,22.2948403474745,0.0123653507963649
8.86094999999997,0.000157151532864182,0.000112751443478861,20.0098238927288,1.21515982684457
8.91094999999997,0.000156743131433634,0.000113685200891002,17.7852122498298,2.38901971820327
8.96094999999997,0.000156414069958981,0.000114842117794677,15.6429195750334,3.53216304572653
9.01094999999997,0.000156307582955215,0.000115627802525943,13.5496656361547,4.64435244188639
9.06094999999997,0.000156186361659142,0.000116584376427044,11.5128782642345,5.72812520330294
9.11094999999997,0.000155782018021024,0.000116987995876552,9.55160230084392,6.78660550294763
9.16094999999997,0.000155740688899589,0.000118408253962671,7.64226009155229,7.80703279080691
9.21094999999997,0.000155379388539524,0.000118918155830846,5.78982842533705,8.80377548878936
9.26094999999997,0.000154896142417561,0.000119756887165921,3.9970776866252,9.76953405022824
9.31094999999997,0.000154866289103288,0.000120830864130737,2.25164585548319,10.692240357653
9.36094999999997,0.000154371447093067,0.000121618525824778,0.563900884244929,11.6055292056802
9.41094999999997,0.000155147114621309,0.000139263435190105,0.000208232183942614,12.6171628562624
9.46094999999997,0.000155170461740289,0.000148033216008874,0.00016071183007433,13.6512997577141
9.51094999999997,0.000155257041833367,0.00014801309713198,0.000159887612331963,14.6509387837362
9.56094999999997,0.000155048681450822,0.00014799459193192,0.000159395140572907,15.6063957102676
9.61094999999997,0.000154424864609704,0.000147996411281182,0.00015947047058021,16.5257564071785
9.66094999999997,0.000154737180911371,0.000147965500493737,0.000157335173393968,17.3995887055433
9.71094999999997,0.000154360693524919,0.000147957467435785,0.000157715791204176,18.2558566513202
9.76094999999997,0.00015411190768132,0.000147947361304809,0.000157611080081752,19.0812418198635
9.81094999999997,0.000154524411634238,0.000147923139040087,0.000156011691289396,19.8440918285623
9.86094999999997,0.000154129776630072,0.000147910383361776,0.000156211129119183,20.618981941948
9.91094999999997,0.000154263556140525,0.000147888644423377,0.000155811476362423,21.3387640185318
9.96094999999997,0.000154136586178423,0.00014788855745047,0.000155383964823761,22.0291873099517
9.98459999999997,0.000154878322162724,0.000147870709736405,0.000154059472941253,22.3343529431388
9.98509999999997,0.000154695210781984,0.000147856723331513,0.000155616511518724,22.3418262937749
9.98559999999997,0.000134616604026472,0.000147477300729543,0.000120854705039619,22.3204205351939
10,0.000133396529649016,0.000147498869168856,0.000119999088544557,21.6932973128936
